"system:index","RTENAME","RTENO","date","meanHSI"
"4_00000000000000001192","BLITZEN",69030,"2001-05-01",0.18019099857966556
"4_00000000000000000f1b","BOULDER",53028,"2001-05-01",0.18173897835765457
"4_00000000000000000f3d","BRADMAN",53904,"2001-05-01",0.18588959300400296
"4_00000000000000000231","CARLTON",89049,"2001-05-01",0.2340659269212144
"4_00000000000000000c16","CHALLIS",33013,"2001-05-01",0.2129467643847026
"4_00000000000000000f19","CLINTON",53026,"2001-05-01",0.18065372151436085
"4_00000000000000000218","CONNELL",89022,"2001-05-01",0.21710363223034443
"4_00000000000000000c1c","CRATERS",33020,"2001-05-01",0.1565151334428189
"4_0000000000000000118c","CROWLEY",69024,"2001-05-01",0.16955123631517252
"4_00000000000000000223","EVERETT",89034,"2001-05-01",0.5754677261972974
"4_00000000000000000c0f","GIFFORD",33004,"2001-05-01",0.5606875685552123
"4_0000000000000000021e","GLACIER",89028,"2001-05-01",0.21849185446365244
"4_000000000000000011af","GLASGOW",69117,"2001-05-01",0.4410370854395329
"4_0000000000000000119f","GRANITE",69049,"2001-05-01",0.2325852820264592
"4_0000000000000000021d","KENDALL",89027,"2001-05-01",0.510324904308533
"4_00000000000000000244","LAURIER",89070,"2001-05-01",0.38375074762337746
"4_00000000000000000c17","LEADORE",33014,"2001-05-01",0.23942215028526012
"4_00000000000000001183","LOGDELL",69013,"2001-05-01",0.18758422644703737
"4_00000000000000000a89","MACDOEL",14168,"2001-05-01",0.25389269615764154
"4_00000000000000000310","MAMMOTH",92030,"2001-05-01",0.18711860636354277
"4_00000000000000000264","MCCHORD",89910,"2001-05-01",0.4455124141277468
"4_0000000000000000022b","MENDOTA",89042,"2001-05-01",0.4828997461161854
"4_000000000000000011d1","MERRILL",69228,"2001-05-01",0.29401761849980074
"4_000000000000000011ba","MIKKALO",69204,"2001-05-01",0.2148862841156586
"4_00000000000000000c0d","MIVODEN",33002,"2001-05-01",0.26756623388642853
"4_000000000000000011ef","MOLALLA",69901,"2001-05-01",0.31886628056231214
"4_0000000000000000119a","MT HOOD",69043,"2001-05-01",0.3937781398983603
"4_00000000000000001191","PAISLEY",69029,"2001-05-01",0.1952547837907932
"4_000000000000000011e2","PAUNINA",69245,"2001-05-01",0.1860538425777895
"4_0000000000000000023f","POMEROY",89065,"2001-05-01",0.45376592412999023
"4_00000000000000000c3e","PRESTON",33228,"2001-05-01",0.16728320793039006
"4_0000000000000000024d","RAINIER",89079,"2001-05-01",0.4688257904444604
"4_0000000000000000023b","RAYMOND",89059,"2001-05-01",0.47574620120726296
"4_00000000000000000212","REARDAN",89016,"2001-05-01",0.404473436582993
"4_00000000000000000215","RIMROCK",89019,"2001-05-01",0.2218233148619784
"4_000000000000000011f1","SANTIAM",69903,"2001-05-01",0.37651769553862735
"4_000000000000000011e5","SILVIES",69248,"2001-05-01",0.20361249686411556
"4_000000000000000011db","SISTERS",69238,"2001-05-01",0.19134437515797756
"4_0000000000000000021b","SNOWDEN",89025,"2001-05-01",0.434337609293271
"4_00000000000000000f02","ST MARY",53003,"2001-05-01",0.25442424120775775
"4_00000000000000000258","SULPHUR",89164,"2001-05-01",0.2122216384580345
"4_00000000000000000c31","SUNBEAM",33213,"2001-05-01",0.1966061731543809
"4_0000000000000000020e","TAHOLAH",89009,"2001-05-01",0.4058727432861572
"4_00000000000000001184","WICKIUP",69014,"2001-05-01",0.2193034181136071
"4_00000000000000000f18","WOODMAN",53025,"2001-05-01",0.2232932395806135
"4_000000000000000011f3","ZUMWALT",69905,"2001-05-01",0.27315520288147
"4_00000000000000000240","BAY VIEW",89066,"2001-05-01",0.5557387681412858
"4_0000000000000000020b","BREWSTER",89006,"2001-05-01",0.364516542830381
"4_0000000000000000118b","BUCHANAN",69023,"2001-05-01",0.1931416556714579
"4_00000000000000000c2d","BURGDORF",33208,"2001-05-01",0.18650976038904565
"4_00000000000000000c25","CABARTON",33111,"2001-05-01",0.29613332065284576
"4_00000000000000000f25","CHESTNUT",53039,"2001-05-01",0.25624320085934227
"4_0000000000000000020d","CHEWELAH",89008,"2001-05-01",0.4120787183082339
"4_000000000000000011c6","COQUILLE",69217,"2001-05-01",0.42530014148268946
"4_000000000000000011e4","DONNELLY",69247,"2001-05-01",0.203115065768291
"4_000000000000000011a2","ELK LAKE",69052,"2001-05-01",0.2024617015722799
"4_00000000000000000f1a","ELLISTON",53027,"2001-05-01",0.20793096372639405
"4_00000000000000001199","GARFIELD",69041,"2001-05-01",0.567980013169523
"4_00000000000000000238","HARTLINE",89056,"2001-05-01",0.3380485828238544
"4_00000000000000000f11","HIGHWOOD",53018,"2001-05-01",0.29406494474563855
"4_0000000000000000020f","KAMILCHE",89010,"2001-05-01",0.4170744437467428
"4_00000000000000000239","KEYSTONE",89057,"2001-05-01",0.2924963381194329
"4_000000000000000011ea","LAKEVIEW",69253,"2001-05-01",0.1910497270530408
"4_0000000000000000119b","MONTAGUE",69044,"2001-05-01",0.18211358794728053
"4_000000000000000011dd","MONUMENT",69240,"2001-05-01",0.21724308553647745
"4_00000000000000000c37","MUD LAKE",33221,"2001-05-01",0.17266562643898037
"4_00000000000000000246","MUKILTEO",89072,"2001-05-01",0.5813259192799648
"4_00000000000000000209","NEWHALEM",89004,"2001-05-01",0.4482001530993832
"4_00000000000000000c10","NEZPERCE",33005,"2001-05-01",0.4130080931601822
"4_00000000000000000f2f","NINEMILE",53064,"2001-05-01",0.25932851771375015
"4_0000000000000000022c","PACKWOOD",89043,"2001-05-01",0.2832136228341767
"4_0000000000000000023e","POTHOLES",89063,"2001-05-01",0.4649671020186339
"4_0000000000000000022e","PRESCOTT",89046,"2001-05-01",0.29566532520431166
"4_000000000000000011e8","PROSPECT",69251,"2001-05-01",0.32041240116651437
"4_00000000000000000f2d","RED ROCK",53047,"2001-05-01",0.22144101951859896
"4_00000000000000000f32","SKALKAHO",53076,"2001-05-01",0.19802969333722417
"4_00000000000000000c19","SQUIRREL",33016,"2001-05-01",0.22743609693944464
"4_00000000000000000f0c","ST REGIS",53013,"2001-05-01",0.20343769127523612
"4_00000000000000000220","TONASKET",89030,"2001-05-01",0.4025446834465913
"4_00000000000000000c1f","TRIANGLE",33023,"2001-05-01",0.18422385509281733
"4_0000000000000000117a","TUALATIN",69002,"2001-05-01",0.5724746185292208
"4_000000000000000011ad","UMATILLA",69105,"2001-05-01",0.29247608520496354
"4_000000000000000011bf","WALDPORT",69209,"2001-05-01",0.32744351095991486
"4_00000000000000001187","WINBERRY",69019,"2001-05-01",0.49673420378136834
"4_0000000000000000021f","WINTHROP",89029,"2001-05-01",0.253703410600311
"4_000000000000000011c9","BALD MTN.",69220,"2001-05-01",0.20450713102912105
"4_00000000000000000f8a","BALD MTN.",55101,"2001-05-01",0.12980163177816126
"4_000000000000000011c3","BARNHOUSE",69213,"2001-05-01",0.1968139908737961
"4_0000000000000000021c","BICKLETON",89026,"2001-05-01",0.2738675402504173
"4_00000000000000000c15","CAPE HORN",33012,"2001-05-01",0.2156742442504525
"4_00000000000000000253","CARNATION",89111,"2001-05-01",0.5725517466883764
"4_000000000000000011e9","CHINCHALO",69252,"2001-05-01",0.19286018723823517
"4_00000000000000001181","COOL CAMP",69010,"2001-05-01",0.2461282408291782
"4_0000000000000000025f","DECEPTION",89905,"2001-05-01",0.4693204039807696
"4_0000000000000000024b","DEER PARK",89077,"2001-05-01",0.3961444471253904
"4_00000000000000001182","DESCHUTES",69011,"2001-05-01",0.2110699132202947
"4_0000000000000000119c","EIGHTMILE",69045,"2001-05-01",0.3038134139165567
"4_000000000000000011ab","FISH LAKE",69062,"2001-05-01",0.23897761979635512
"4_000000000000000011e1","FISH LAKE",69244,"2001-05-01",0.2320907396453362
"4_00000000000000000f3e","GREENOUGH",53905,"2001-05-01",0.19183967610960445
"4_000000000000000011ae","HASH ROCK",69112,"2001-05-01",0.1849782158612822
"4_00000000000000000ade","IRON GATE",14900,"2001-05-01",0.2736041951123125
"4_00000000000000000f87","JARBRIDGE",55037,"2001-05-01",0.16961385570739215
"4_00000000000000000f01","KALISPELL",53002,"2001-05-01",0.2848675168136323
"4_00000000000000000f00","LIBBY DAM",53001,"2001-05-01",0.19353482712929057
"4_00000000000000000c11","LOLO PASS",33006,"2001-05-01",0.22790147780437436
"4_0000000000000000117c","LONE ROCK",69004,"2001-05-01",0.2470531040489389
"4_00000000000000000c20","MAGIC MTN",33025,"2001-05-01",0.2004871017218868
"4_00000000000000000255","MONTESAND",89133,"2001-05-01",0.39895566681481104
"4_0000000000000000024e","MT. ADAMS",89080,"2001-05-01",0.2208679993376975
"4_000000000000000011c5","NEWBRIDGE",69215,"2001-05-01",0.27827338442298843
"4_00000000000000000232","NIGHTHAWK",89050,"2001-05-01",0.4640991043372064
"4_00000000000000000245","NORTHPORT",89071,"2001-05-01",0.3490753068392642
"4_0000000000000000119d","PENDLETON",69046,"2001-05-01",0.4286422665519782
"4_00000000000000000c22","POCATELLO",33027,"2001-05-01",0.15711599822334796
"4_000000000000000011f2","SCAPPOOSE",69904,"2001-05-01",0.5491721331382793
"4_000000000000000011e6","SHEAVILLE",69249,"2001-05-01",0.17836122569632712
"4_0000000000000000117b","SHELLROCK",69003,"2001-05-01",0.2012199379106187
"4_0000000000000000017e","SNOWVILLE",85302,"2001-05-01",0.1270057579844268
"4_000000000000000011b1","SUMMIT PR",69136,"2001-05-01",0.19261868500600207
"4_0000000000000000118a","WAGONTIRE",69022,"2001-05-01",0.16728885018157452
"4_00000000000000000259","WAITSBURG",89183,"2001-05-01",0.5898167352942087
"4_000000000000000011ac","BATTLE MTN",69063,"2001-05-01",0.11231322847455896
"4_00000000000000000f2c","BEAVERHEAD",53046,"2001-05-01",0.22514083900343035
"4_000000000000000011d7","BLACK MTN.",69234,"2001-05-01",0.3217218816098165
"4_000000000000000011c0","BLUE RIVER",69210,"2001-05-01",0.27654885979528887
"4_00000000000000001185","BRIDGEPORT",69015,"2001-05-01",0.27402198691967056
"4_000000000000000011d4","CATLOW RIM",69231,"2001-05-01",0.13362719786005617
"4_00000000000000000c3b","CEDAR HILL",33225,"2001-05-01",0.16618133142375785
"4_000000000000000011a1","CLEARWATER",69051,"2001-05-01",0.20935291002821377
"4_00000000000000000252","CLOVERLAND",89084,"2001-05-01",0.3531886216504374
"4_000000000000000002ff","COLTER BAY",92008,"2001-05-01",0.14740963233586157
"4_0000000000000000118e","DAYS CREEK",69026,"2001-05-01",0.33834271745422806
"4_000000000000000011de","DESOLATION",69241,"2001-05-01",0.21980406690327212
"4_000000000000000011dc","DONNYBROOK",69239,"2001-05-01",0.15953537253063663
"4_00000000000000000c39","DOUGAL RES",33223,"2001-05-01",0.15653637488304217
"4_0000000000000000022d","ELLENSBURG",89044,"2001-05-01",0.30631399182481317
"4_00000000000000000f31","FISH CREEK",53075,"2001-05-01",0.2030096029632364
"4_000000000000000011eb","FLOOK LAKE",69254,"2001-05-01",0.1400821480573007
"4_000000000000000011ca","GREEN MTN.",69221,"2001-05-01",0.18419055975688775
"4_00000000000000000211","HARRINGTON",89015,"2001-05-01",0.3108649348000073
"4_000000000000000011a6","HAZEL CAMP",69057,"2001-05-01",0.4838725690896116
"4_00000000000000000c3a","HOT SPRING",33224,"2001-05-01",0.10562645901660904
"4_00000000000000000f39","LOGAN PASS",53900,"2001-05-01",0.25227588060331113
"4_00000000000000000c40","LOST RIVER",33902,"2001-05-01",0.10978924659131108
"4_00000000000000000210","MOSES LAKE",89014,"2001-05-01",0.4329106007080139
"4_0000000000000000023d","MT RAINIER",89061,"2001-05-01",0.23183639524949304
"4_00000000000000000243","OMAK CREEK",89069,"2001-05-01",0.2742084853213287
"4_00000000000000000f30","PABLO RES.",53074,"2001-05-01",0.4429299170127738
"4_000000000000000011f0","RILEY PEAK",69902,"2001-05-01",0.2223638158241443
"4_000000000000000011a7","SECRET VAL",69058,"2001-05-01",0.3504494479343814
"4_0000000000000000022a","SOUTH ELMA",89041,"2001-05-01",0.49950934228672095
"4_00000000000000000221","TWIN LAKES",89031,"2001-05-01",0.27881705317776745
"4_00000000000000000261","VASHON IS.",89907,"2001-05-01",0.4653165445890241
"4_00000000000000000208","WARM BEACH",89003,"2001-05-01",0.5163933482091633
"4_0000000000000000118d","WEDDERBURN",69025,"2001-05-01",0.409769438129204
"4_00000000000000000f34","WISE RIVER",53087,"2001-05-01",0.19806059908197013
"4_00000000000000001193","ALVORD LAKE",69031,"2001-05-01",0.1125644511846739
"4_00000000000000000c28","BLACKFT RES",33128,"2001-05-01",0.18966544869517168
"4_00000000000000000213","BUNKER HILL",89017,"2001-05-01",0.41331690453471
"4_0000000000000000025c","CASCADE RIV",89902,"2001-05-01",0.3178034236802155
"4_00000000000000000236","CEDAR FALLS",89054,"2001-05-01",0.38136091910460335
"4_00000000000000000c1b","CENTERVILLE",33018,"2001-05-01",0.23987481283987033
"4_00000000000000000c42","CIRCULAR BU",33904,"2001-05-01",0.10448468838927231
"4_00000000000000000c2f","CRANE CREEK",33211,"2001-05-01",0.2560356340353406
"4_00000000000000000c3d","DANIELS RES",33227,"2001-05-01",0.1355844695631149
"4_00000000000000000a86","DAVIS CREEK",14165,"2001-05-01",0.22747230153281053
"4_00000000000000001188","DELL SPRING",69020,"2001-05-01",0.20542188593120264
"4_000000000000000011d8","EAGLE CREEK",69235,"2001-05-01",0.2112803280943148
"4_00000000000000000257","ECKLER MTN.",89147,"2001-05-01",0.2828575849080159
"4_000000000000000011a8","EMIGRANT LK",69059,"2001-05-01",0.33566149562225783
"4_00000000000000000c12","GRANGEVILLE",33007,"2001-05-01",0.19424076211142824
"4_00000000000000000f10","GREAT FALLS",53017,"2001-05-01",0.23267949732855817
"4_000000000000000011cb","HARNEY LAKE",69222,"2001-05-01",0.21236509441217416
"4_00000000000000000f91","HUMBOLDT NF",55902,"2001-05-01",0.13144066261449527
"4_00000000000000000f38","INSIDE ROAD",53800,"2001-05-01",0.15869508166806354
"4_00000000000000000150","JOHNSON CAN",85102,"2001-05-01",0.12938729639637597
"4_00000000000000000c41","KYLE CANYON",33903,"2001-05-01",0.13284110062040688
"4_00000000000000000254","LAKE CHELAN",89113,"2001-05-01",0.3256855598361344
"4_000000000000000011b2","LAPHAM RES.",69139,"2001-05-01",0.19622295736892648
"4_00000000000000000225","LEAVENWORTH",89036,"2001-05-01",0.28948840839983647
"4_000000000000000011b5","MALHEUR NWR",69155,"2001-05-01",0.2341767505078773
"4_000000000000000011d6","MCMINNVILLE",69233,"2001-05-01",0.5320363348692825
"4_00000000000000001190","MODOC POINT",69028,"2001-05-01",0.2692865337149555
"4_00000000000000000c24","NEZPERCE NF",33109,"2001-05-01",0.19897034112575476
"4_0000000000000000025d","NO CASCADES",89903,"2001-05-01",0.2020332763474636
"4_000000000000000011cd","QUARTZ MTN.",69224,"2001-05-01",0.18516719334617007
"4_000000000000000011b0","SAMS VALLEY",69127,"2001-05-01",0.3434338099818093
"4_000000000000000011ee","SANDY RIVER",69900,"2001-05-01",0.5411033517325278
"4_00000000000000000f92","SHELDON NWR",55903,"2001-05-01",0.12397124105882548
"4_00000000000000000c33","SILVER CITY",33217,"2001-05-01",0.2114099108391063
"4_0000000000000000022f","SPRING LAKE",89047,"2001-05-01",0.32901146065220127
"4_00000000000000000c1d","SPRINGFIELD",33021,"2001-05-01",0.14538217862841368
"4_00000000000000000234","SULLIVAN LK",89052,"2001-05-01",0.2540440713109863
"4_000000000000000011ed","THREE FORKS",69256,"2001-05-01",0.16093560009481356
"4_000000000000000011ec","TROUT CREEK",69255,"2001-05-01",0.11530129671312264
"4_00000000000000000c3f","TWIN BUTTES",33901,"2001-05-01",0.11423491822493026
"4_00000000000000000251","WALLA WALLA",89083,"2001-05-01",0.2878071294293749
"4_000000000000000011c8","WARNER MTN.",69219,"2001-05-01",0.2436651397142756
"4_00000000000000000230","WHITE CHUCK",89048,"2001-05-01",0.25819184277131785
"4_00000000000000000c30","YELLOW PINE",33212,"2001-05-01",0.186119122705713
"4_0000000000000000025b","ARID LAND ER",89901,"2001-05-01",0.1362688429889746
"4_000000000000000011b9","BADGER CREEK",69203,"2001-05-01",0.28082888634726205
"4_00000000000000000c1a","BLACKS CREEK",33017,"2001-05-01",0.2265722644444393
"4_00000000000000000237","BLEWETT PASS",89055,"2001-05-01",0.2444306064106379
"4_000000000000000011aa","BLIZZARD GAP",69061,"2001-05-01",0.164137735327036
"4_000000000000000011d5","BOWDEN HILLS",69232,"2001-05-01",0.1776735704118267
"4_00000000000000000336","BUCKSKIN MTN",92072,"2001-05-01",0.21907893534810488
"4_000000000000000011a3","CLOVER CREEK",69053,"2001-05-01",0.17383597028908465
"4_00000000000000000256","COLUMBIA NWR",89145,"2001-05-01",0.2791978581107928
"4_00000000000000000f3c","CRAMER CREEK",53903,"2001-05-01",0.17794329815483134
"4_000000000000000009f9","CRESCENT CTY",14004,"2001-05-01",0.44725377218714085
"4_000000000000000011e3","CROOKED RIV.",69246,"2001-05-01",0.16301987839914914
"4_00000000000000000ac1","CROWDER FLAT",14407,"2001-05-01",0.20195799039938545
"4_00000000000000000197","E. BEAR LAKE",85904,"2001-05-01",0.14766229340265963
"4_00000000000000000263","E. MT. ADAMS",89909,"2001-05-01",0.23023544155820427
"4_00000000000000000f3f","ELEVATION MT",53906,"2001-05-01",0.16334005233148194
"4_00000000000000001189","FANDANGO CAN",69021,"2001-05-01",0.19071646388729235
"4_00000000000000000c34","FEATHERVILLE",33218,"2001-05-01",0.2441838088445705
"4_0000000000000000025a","HANFORD SITE",89900,"2001-05-01",0.1420874891179146
"4_000000000000000011be","HELLS CANYON",69208,"2001-05-01",0.28516986687450785
"4_000000000000000011bc","HOWARD MDWS.",69206,"2001-05-01",0.23598067639154768
"4_00000000000000000235","HURRICANE RG",89053,"2001-05-01",0.23042834116034264
"4_00000000000000000c32","IRON SPRINGS",33214,"2001-05-01",0.20129306537646327
"4_000000000000000011d9","KLICKITAT MT",69236,"2001-05-01",0.3179332565968911
"4_00000000000000000262","L PEND O NWR",89908,"2001-05-01",0.26819717310646785
"4_00000000000000000248","L. WENATCHEE",89074,"2001-05-01",0.2756995712400174
"4_00000000000000000199","LOGAN CANYON",85906,"2001-05-01",0.25113302372628576
"4_000000000000000011df","MALHEUR RES.",69242,"2001-05-01",0.2499288076065852
"4_00000000000000000c29","MARBLE CREEK",33202,"2001-05-01",0.2605784105758593
"4_00000000000000000249","MOSES COULEE",89075,"2001-05-01",0.3720895405034475
"4_0000000000000000119e","MOUNT VERNON",69048,"2001-05-01",0.21768619386577623
"4_0000000000000000023c","MT ST HELENS",89060,"2001-05-01",0.25587823431507944
"4_000000000000000011ce","MYRTLE GROVE",69225,"2001-05-01",0.2719888781740284
"4_00000000000000000c44","N FORK CDA R",33906,"2001-05-01",0.2053612961499117
"4_000000000000000011b3","NICOLAI MTN.",69142,"2001-05-01",0.34570019048061656
"4_00000000000000000f33","PAINTED ROCK",53086,"2001-05-01",0.19165952272997896
"4_00000000000000000c27","PASADENA VAL",33124,"2001-05-01",0.14772619752987343
"4_000000000000000011d2","PICTURE FLAT",69229,"2001-05-01",0.20455233828556305
"4_00000000000000000207","PORT ANGELES",89002,"2001-05-01",0.5192216806255453
"4_00000000000000000f71","RANCHOGRANDE",55006,"2001-05-01",0.11821377231059477
"4_00000000000000000c45","ROCHAT DIVDE",33907,"2001-05-01",0.2698622389784609
"4_00000000000000000c2c","SALMON RIVER",33207,"2001-05-01",0.23892977858904
"4_00000000000000000c26","SAWTOOTH CTY",33119,"2001-05-01",0.2163139428738226
"4_000000000000000011a4","SILVER CREEK",69054,"2001-05-01",0.1931764817496787
"4_00000000000000000241","SUIATTLE RIV",89067,"2001-05-01",0.35343574180134285
"4_00000000000000000f2e","THOMPSON RIV",53063,"2001-05-01",0.19501928225458817
"4_00000000000000000f3b","THREEMILE WA",53902,"2001-05-01",0.24120165957632672
"4_00000000000000000c43","TRACTOR FLAT",33905,"2001-05-01",0.1080478469782036
"4_000000000000000011b7","TRASK SUMMIT",69201,"2001-05-01",0.2504942570464713
"4_00000000000000000260","TURNBULL NWR",89906,"2001-05-01",0.4368272552387247
"4_00000000000000000f96","VIRGIN CREEK",55907,"2001-05-01",0.11087265902071015
"4_000000000000000011d3","WARNER VALLY",69230,"2001-05-01",0.15716912180016251
